signal_time,direction,active_module_mask,module_score,position_state_at_signal_close,active_trade_id_at_signal_close,resolution,trade_id,entry_time,closed,censored_at_end
2023-01-05,Long,4,1,FLAT,,FILLED,1,2023-01-06,True,False
2023-01-06,Long,4,1,Long,1,IGNORED_POSITION_OPEN,,,,
2023-03-10,Long,4,1,Long,1,IGNORED_POSITION_OPEN,,,,
2023-05-18,Long,4,1,FLAT,,FILLED,2,2023-05-19,True,False
2023-12-21,Long,4,1,FLAT,,FILLED,3,2023-12-22,True,False
2023-12-22,Long,4,1,Long,3,IGNORED_POSITION_OPEN,,,,
2025-03-25,Long,4,1,FLAT,,FILLED,4,2025-03-26,True,False
2025-10-29,Long,4,1,FLAT,,FILLED,5,2025-10-30,True,False
2026-05-26,Long,4,1,FLAT,,FILLED,6,2026-05-27,True,False
2026-05-27,Long,4,1,Long,6,IGNORED_POSITION_OPEN,,,,
2026-05-28,Long,4,1,Long,6,IGNORED_POSITION_OPEN,,,,
2026-08-05,Long,4,1,FLAT,,FILLED,7,2026-08-06,True,False
